userId,movieId
1301,3822
1301,1795
1301,13850
1301,10657
1301,3940
1301,5129
1302,6383
1302,6024
1303,13148
1303,10450
1303,13708
1303,13705
1304,13854
1305,142
1305,4882
1306,1647
1306,4813
1306,1438
1306,9653
1306,1501
1306,1352
1306,4880
1307,1226
1308,9712
1309,7736
1309,12091
1309,3730
1309,12027
1309,13090
1309,12586
1310,8673
1311,1780
1311,13726
1311,1514
1311,13870
1311,13802
1312,1689
1313,11581
1314,12965
1314,11838
1314,13482
1314,4626
1314,11453
1314,11836
1314,13481
1314,10349
1314,11456
1314,3148
1314,9310
1314,13343
1314,10856
1314,2854
1314,12961
1315,13731
1315,3491
1316,10583
1317,1808
1317,1981
1317,13967
1318,13075
1318,5989
1318,7778
1318,9240
1318,9969
1318,11396
1318,13260
1318,7114
1318,11181
1318,6000
1318,7824
1318,11911
1318,2915
1318,12826
1318,3158
1318,1055
1318,12344
1318,7642
1318,11260
1318,13401
1318,12832
1318,12359
1318,3266
1318,8454
1318,2949
1318,13248
1318,1054
1318,13252
1318,13059
1318,4670
1318,11251
1319,12342
1319,5153
1319,11405
1319,13113
1319,13067
1319,11894
1319,13231
1319,11898
1319,11706
1319,12829
1319,13537
1319,12878
1320,1248
1321,4003
1321,3946
1321,3878
1321,3891
1322,6842
1323,247
1323,2489
1323,3238
1323,3715
1323,11493
1323,9733
1323,644
1323,2578
1323,13444
1323,6041
1323,13214
1323,3302
1323,3241
1323,12867
1323,10911
1323,8018
1323,9440
1324,1937
1324,3618
1325,12393
1325,12739
1325,10718
1325,2935
1325,11155
1325,5130
1325,5296
1326,9519
1326,10664
1326,610
1327,7032
1327,6925
1327,8157
1327,11114
1327,2647
1328,13958
1329,4321
1330,14074
1330,13529
1330,12067
1330,539
1330,9264
1330,5152
1330,10577
1330,5075
1330,11857
1330,11495
1330,12318
1330,7510
1330,4696
1330,13887
1330,12109
1330,11579
1331,3433
1332,3013
1332,9788
1333,4825
1334,1148
1335,3738
1335,5665
1335,11746
1335,12132
1335,4462
1335,10734
1335,2291
1335,5545
1336,14281
1336,556
1336,5418
1336,5433
1337,4563
1338,844
1338,11248
1338,3201
1339,3813
1339,3814
1340,10941
1340,4490
1341,5848
1341,6795
1342,3446
1343,14181
1344,14181
1345,8867
1345,4893
1345,1849
1346,4116
1346,9857
1346,6730
1346,9583
1346,5838
1347,4178
1348,5428
1348,14297
1349,9631
1350,1401
1351,10355
1352,14218
1353,11175
1354,1010
1354,9435
1354,8395
1354,9309
1355,533
1356,12047
1356,5868
1356,2707
1356,5748
1357,10412
1358,3600
1358,3530
1358,12858
1358,13446
1358,13448
1358,13315
1358,13131
1359,9577
1359,6364
1359,10057
1359,14195
1359,13164
1359,9069
1359,6328
1359,4533
1360,759
1360,13022
1360,11358
1360,11497
1361,1765
1362,3447
1363,8742
1364,8495
1364,1278
1364,1488
1364,1308
1364,3374
1364,14044
1364,1151
1364,1374
1364,3441
1365,8951
1366,11357
1367,10608
1368,14194
1369,10391
1369,11151
1369,10419
1369,11496
1370,6765
1370,9801
1370,7904
1370,5144
1370,383
1370,969
1370,2222
1370,9783
1370,2123
1370,7023
1370,8254
1370,9165
1370,2930
1370,640
1370,9070
1371,3428
1372,3167
1372,14252
1372,9809
1372,3652
1372,5572
1372,10872
1372,3656
1373,5115
1373,12298
1373,10166
1374,8525
1375,3880
1376,10052
1377,10503
1378,1642
1378,2046
1378,10533
1378,1301
1378,3292
1379,13853
1379,14159
1380,612
1381,9505
1382,6671
1382,5805
1383,541
1383,12302
1383,9810
1383,6873
1383,10456
1383,7191
1383,12023
1383,3695
1384,13929
1385,164
1386,2611
1386,2474
1386,2273
1386,7716
1386,5973
1387,1776
1388,6273
1388,782
1388,2338
1388,11096
1388,5932
1388,7006
1388,7817
1388,3202
1388,2814
1388,8115
1388,8136
1388,11768
1388,2731
1389,489
1389,11330
1389,11154
1390,10679
1390,10677
1391,2079
1391,4693
1391,5075
1391,41
1391,10282
1391,9021
1391,13885
1391,6452
1392,3412
1393,2085
1393,11710
1393,3072
1393,13121
1393,12865
1393,14228
1393,12525
1393,12153
1393,2916
1393,8000
1393,12373
1393,13686
1393,6874
1393,9027
1393,11901
1393,9110
1393,4374
1393,8218
1393,4514
1393,12436
1393,2475
1393,2163
1394,4165
1395,3578
1395,160
1395,228
1396,4729
1396,4776
1397,4808
1397,90
1398,5348
1398,3807
1398,3797
1398,78
1398,4852
1398,5362
1398,4875
1399,4829
1399,90
1400,4910
1400,13742
1400,5165
1400,1522
1400,12783
1400,1650
1400,1485
1400,13712
1401,11129
1401,7202
1401,7002
1401,2413
1401,7216
1401,10489
1401,8236
1401,5873
1401,7452
1401,5891
1401,6674
1402,9891
1402,11947
1403,9025
1403,2083
1403,1564
1404,14138
1405,3599
1405,14295
1405,14339
1405,13950
1406,1766
1406,1982
1407,13960
1408,8475
1408,1218
1409,1983
1410,3936
1411,14052
1411,3131
1412,13812
1413,3929
1413,4092
1413,3903
1413,4171
1413,4014
1414,10670
1414,3650
1415,4863
1416,5363
1416,5384
1416,5349
1416,5433
1416,5399
1417,3754
1417,7024
1418,4013
1419,4093
1419,4014
1419,4092
1419,4735
1419,3903
1419,4171
1419,4170
1420,10766
1420,10815
1420,11211
1420,10100
1420,10397
1421,10352
1421,3617
1422,11095
1422,11631
1423,10647
1423,13566
1423,13190
1423,9881
1423,11445
1423,12403
1424,5292
1424,7318
1424,11474
1424,531
1424,3203
1424,2452
1425,653
1425,4727
1425,8667
1425,119
1425,4874
1425,12888
1425,5130
1426,10368
1427,2124
1427,3
1427,8728
1427,9566
1427,4113
1427,5414
1427,9071
1428,14292
1429,7134
1429,8551
1430,14162
1431,5806
1431,626
1431,7133
1431,6472
1431,10374
1431,10415
1431,451
1431,10793
1431,5523
1431,10180
1432,11549
1433,9876
1434,9643
1435,11134
1436,10593
1437,6388
1437,13346
1437,9443
1437,9825
1437,4894
1437,8579
1437,10006
1437,2595
1437,4323
1437,10967
1437,5028
1437,3993
1437,10012
1437,11796
1437,502
1437,8645
1437,6100
1437,665
1438,11807
1438,11557
1438,11812
1439,5927
1439,9185
1439,2370
1439,2520
1439,9928
1439,2092
1439,5470
1439,5546
1439,9944
1439,9034
1439,5564
1439,6784
1439,10067
1439,6185
1439,9746
1439,2993
1439,9679
1439,10817
1439,799
1439,14241
1439,10193
1439,7943
1439,10126
1439,8416
1440,4761
1441,8666
1442,355
1443,4854
1444,1162
1444,11419
1444,1163
1444,1259
1445,10301
1445,9648
1446,10777
1447,5633
1448,4001
1449,1704
1449,8631
1449,8747
1450,5723
1450,11375
1451,10398
1452,14216
1453,6070
1453,12798
1453,10091
1453,10613
1453,12953
1453,5585
1453,6582
1453,5807
1453,12234
1453,5533
1453,5060
1453,5671
1453,9860
1454,9339
1454,10832
1454,4542
1454,12353
1454,13398
1455,1279
1456,13789
1457,11400
1457,11695
1458,437
1458,6504
1459,5636
1460,8599
1461,10591
1461,12506
1461,538
1462,10645
1463,11462
1463,10556
1463,3204
1463,2614
1463,3191
1464,13739
1465,4961
1466,10143
1466,10972
1466,10142
1466,9382
1466,6916
1467,1953
1468,10646
1468,10422
1469,10899
1469,5800
1469,13018
1469,6111
1469,6029
1469,6097
1469,8952
1469,7818
1469,11044
1469,12130
1469,5034
1469,3736
1469,13010
1469,8887
1469,5716
1469,6239
1469,6524
1469,8120
1469,11681
1470,12729
1470,5193
1470,7254
1470,11776
1470,11135
1470,6647
1471,10923
1471,2805
1471,5936
1471,12964
1471,4288
1471,11692
1472,1933
1472,2266
1472,11920
1472,3325
1472,12893
1472,5290
1473,1179
1474,2305
1474,804
1474,7459
1474,10836
1474,9610
1474,6091
1474,10117
1474,11077
1474,6319
1474,9600
1474,3778
1474,719
1474,6188
1474,531
1474,12339
1474,14101
1474,11389
1474,7934
1474,11264
1474,13055
1474,12351
1474,2526
1474,11399
1474,9956
1474,1984
1474,7806
1474,5648
1474,11917
1474,17
1474,13565
1474,10715
1475,5997
1475,11652
1475,7851
1475,13383
1475,13257
1475,13639
1475,13600
1475,12321
1475,13389
1475,12209
1475,12046
1475,11780
1475,2236
1475,5083
1475,13598
1475,7244
1475,1033
1475,2794
1475,9433
1475,12326
1475,12690
1475,13592
1475,13057
1475,9454
1475,7544
1475,13146
1476,11559
1476,13363
1476,11775
1476,7331
1476,10365
1476,10863
1476,3150
1476,4658
1476,6723
1476,11517
1476,12574
1477,6768
1477,12203
1477,347
1477,3074
1477,6875
1477,11174
1477,6766
1477,6621
1478,4730
1479,5002
1479,1761
1479,8932
1480,10747
1481,9603
1482,10556
1482,2034
1482,2049
1482,3067
1483,10529
1484,3657
1485,11599
1486,14053
1487,6116
1487,3507
1488,101
1489,5451
1489,5428
1489,6708
1489,57
1489,4198
1489,5387
1489,14331
1489,5372
1489,9970
1489,4056
1490,10877
1491,3880
1492,14157
1493,1202
1494,10590
1495,11673
1495,12231
1495,2476
1495,12236
1495,6753
1495,12614
1495,3205
1495,11156
1496,14175
1496,406
1496,3587
1496,356
1497,1116
1498,5609
1499,5431
1500,10286
1501,10572
1501,10994
1501,1505
1501,11797
1502,5609
1503,6467
1503,2667
1503,12863
1503,4419
1503,9299
1503,7417
1503,11491
1503,4427
1503,631
1503,826
1503,9061
1503,4381
1503,9384
1503,6484
1503,8341
1503,2602
1503,11244
1503,11874
1503,9319
1503,2117
1503,12441
1503,3560
1503,12088
1503,426
1503,10557
1503,7408
1503,788
1504,6535
1505,10593
1506,6327
1507,4989
1507,8748
1507,7318
1508,9005
1508,1932
1509,348
1509,8978
1509,482
1509,1790
1510,799
1510,5469
1510,5546
1511,436
1512,11183
1512,8239
1512,2686
1513,10528
1513,7777
1513,3276
1513,7627
1513,10829
1513,6030
1513,6127
1513,3278
1513,7590
1513,3327
1513,957
1513,13696
1513,848
1513,4600
1513,12358
1513,8001
1513,13236
1513,13247
1513,7907
1513,7439
1513,6814
1513,5592
1513,13246
1513,2231
1513,3206
1513,5581
1513,11903
1513,13539
1513,4698
1514,149
1514,4890
1514,4893
1515,8919
1516,11616
1517,4767
1518,350
1518,3555
1518,5690
1518,11810
1518,4120
1518,9852
1518,5555
1518,1795
1518,13918
1518,12445
1518,11717
1518,3626
1518,5072
1518,9914
1518,5048
1518,8510
1518,5558
1518,5318
1518,165
1518,4180
1519,1684
1520,14176
1520,10745
1520,11689
1520,8
1521,5686
1522,9570
1523,8644
1523,8587
1524,5045
1524,10640
1524,2247
1524,5945
1524,10795
1524,2125
1524,10722
1524,10783
1524,12163
1524,537
1524,9072
1525,5382
1525,9017
1525,5454
1525,13902
1525,13953
1525,1899
1525,4113
1525,225
1525,10
1525,8755
1525,8844
1525,13968
1525,13756
1525,1934
1525,14314
1525,5414
1525,5397
1525,10377
1525,8764
1525,9950
1525,2075
1525,8900
1525,11128
1526,13999
1527,10498
1528,3668
1529,3373
1530,1089
1531,339
1531,11737
1531,256
1532,10226
1532,77
1532,1234
1532,11434
1532,8733
1533,10912
1534,1099
1534,1331
1534,8662
1534,4774
1534,4780
1535,11505
1536,8524
1537,3010
1537,3757
1538,5416
1539,3424
1540,2216
1541,1117
1542,11656
1543,10369
1544,10574
1545,1148
1546,867
1546,6781
1546,12405
1546,5320
1546,11741
1547,5609
1547,8973
1547,9837
1548,4356
1548,8366
1548,868
1548,4491
1548,10265
1549,10927
1550,6888
1551,2126
1551,9073
1552,6571
1553,3116
1553,7090
1553,9369
1554,4142
1555,5808
1556,2057
1557,13831
1557,14227
1557,9960
1557,10957
1557,4453
1557,4994
1557,415
1557,4400
1557,5253
1557,9802
1557,10546
1557,10287
1557,13959
1557,1935
1557,565
1557,11094
1557,5216
1557,6804
1557,6356
1558,3082
1559,1096
1560,13921
1561,7774
1561,9291
1561,4458
1561,7516
1561,7678
1561,7699
1561,2286
1562,45
1563,6362
1564,6862
1565,1349
1565,3433
1566,1363
1566,8558
1567,4443
1567,4375
1567,4432
1567,11040
1567,6245
1567,12486
1567,670
1567,10242
1567,11508
1567,13963
1567,4289
1567,10350
1567,2690
1567,6395
1568,3510
1568,1785
1569,1985
1570,9291
1570,10020
1570,639
1570,7520
1570,2264
1570,6670
1570,12133
1570,10585
1570,2364
1570,11463
1570,783
1570,10552
1570,4455
1570,6968
1570,10977
1570,10967
1571,9655
1572,1402
1573,395
1574,507
1575,1206
1576,9564
1576,8835
1576,5383
1576,5398
1576,8486
1576,5622
1576,14305
1576,4022
1576,3974
1576,4097
1576,8639
1576,4529
1576,4111
1576,3908
1576,3882
1576,14323
1576,9556
1576,5415
1576,8547
1576,137
1576,5440
1576,8709
1576,3894
1576,5366
1576,14330
1576,8535
1576,5595
1577,10806
1578,3408
1579,7709
1579,10618
1579,1986
1579,12123
1579,9591
1579,6876
1579,222
1579,490
1579,671
1579,9155
1579,1864
1579,8172
1579,5461
1579,3611
1579,8008
1579,12429
1579,9961
1579,4242
1579,420
1579,11829
1579,588
1579,2210
1580,1907
1580,222
1580,11249
1580,11245
1580,5446
1580,10637
1581,4349
1582,576
1583,1255
1584,10998
1585,8763
1585,8669
1586,4758
1587,553
1587,10141
1587,10237
1588,10504
1589,13947
1589,13
1590,4623
1590,9901
1591,1342
1591,3397
1591,3462
1591,1506
1591,3427
1591,3415
1591,3495
1591,1233
1592,3025
1592,13376
1592,11666
1592,883
1592,12955
1592,11944
1592,11043
1592,3130
1592,12788
1592,401
1592,5918
1592,4408
1592,12606
1592,4307
1592,568
1593,11441
1594,10055
1595,2127
1596,5690
1597,3176
1598,10350
1599,11538
1600,9160
1600,2058
1600,2218
1601,7529
1601,11148
1601,12157
1601,7535
1601,4032
1601,10675
1601,5085
1601,7319
1601,9171
1601,4216
1601,7160
1601,5734
1601,5940
1601,5694
1602,1787
1602,10960
1602,1706
1602,319
1602,1793
1602,166
1602,9138
1602,9074
1602,2128
1602,2191
1602,2059
1602,181
1602,1987
1603,1197
1604,1275
1605,4131
1606,13757
1606,10454
1607,2995
1607,13338
1607,11278
1607,6213
1607,8097
1607,3018
1608,5846
1608,5330
1608,235
1608,753
1608,7421
1608,2047
1608,5908
1608,5331
1608,1261
1608,9910
1608,13556
1608,13508
1608,5831
1608,4309
1608,473
1608,2352
1608,10861
1608,6957
1608,10046
1608,11356
1608,13097
1609,5146
1609,12037
1609,11417
1609,7183
1610,2316
1610,7685
1610,2654
1610,7242
1610,13138
1610,5663
1611,10360
1612,7125
1613,14175
1613,7260
1614,10597
1614,6527
1614,6581
1614,439
1615,4954
1615,8193
1615,12584
1615,14060
1615,12781
1616,3969
1617,9639
1617,9075
1617,2129
1618,14010
1618,9766
1619,14201
1619,11030
1619,12971
1619,12941
1619,9831
1620,11481
1621,1439
1622,10824
1622,9887
1622,13651
1622,9117
1622,5421
1622,3657
1622,11
1622,5230
1622,6441
1622,7895
1622,10833
1622,241
1622,10897
1622,11728
1622,30
1622,2055
1622,9019
1622,14296
1622,11819
1622,11820
1622,11639
1622,1012
1622,1988
1622,11734
1622,9287
1622,13629
1622,8023
1622,13682
1622,5109
1622,11989
1622,9808
1622,10695
1622,11576
1622,215
1622,13998
1622,5438
1622,2170
1622,14319
1622,715
1622,11803
1622,11800
1622,7483
1622,5449
1622,9784
1622,14196
1622,8155
1622,2077
1622,2528
1623,9893
1623,10611
1624,10566
1624,13676
1625,3238
1625,12867
1625,6041
1625,3715
1626,3926
1626,4904
1626,8866
1626,1554
1626,4043
1626,3968
1626,3847
1626,3846
1626,13777
1626,8778
1626,8819
1626,1839
1626,4960
1626,13825
1627,5838
1627,5917
1627,12653
1627,6730
1627,9583
1627,13137
1628,9843
1629,3872
1630,1803
1630,182
1631,3421
1632,1280
1633,4148
1633,14275
1634,9842
1635,2386
1635,6610
1635,13078
1635,2382
1635,6832
1635,7285
1635,8280
1635,6047
1635,6223
1635,2986
1635,11711
1635,7702
1635,2790
1635,2575
1635,11105
1635,5757
1635,7320
1635,5593
1635,8381
1635,6052
1635,2901
1635,6040
1635,9434
1635,11893
1635,6524
1635,2836
1636,5681
1637,1989
1637,5420
1637,8953
1638,4261
1638,6943
1639,4576
1639,12900
1639,9936
1639,970
1639,9449
1640,2130
1641,2659
1641,334
1641,10103
1641,11999
1641,4402
1641,11644
1641,12155
1641,12536
1641,4395
1642,10497
1643,11257
1644,1097
1645,6389
1645,11329
1645,5968
1645,562
1645,6120
1645,7785
1645,3046
1645,6761
1645,12772
1645,12301
1645,12045
1645,586
1645,6431
1645,12737
1645,385
1645,6102
1645,13972
1645,10452
1645,4424
1645,8148
1645,2841
1645,1007
1645,6903
1645,569
1645,10772
1646,3621
1647,9669
1647,4966
1647,8857
1648,3625
1649,11522
1649,2840
1649,11354
1649,11444
1649,8145
1649,12009
1649,7972
1649,8420
1649,11753
1649,7290
1649,7838
1649,7743
1649,4650
1649,7523
1649,7204
1649,9249
1649,2312
1650,13622
1650,6731
1650,11664
1650,13365
1650,11675
1650,11556
1650,12807
1650,12612
1651,10117
1651,531
1652,11428
1653,3114
1654,5699
1654,13620
1654,869
1655,11359
1655,2981
1655,11486
1655,4468
1655,13589
1655,988
1655,5147
1655,6864
1655,11959
1655,6983
1655,702
1656,10523
1657,11089
1658,8298
1658,2333
1658,3706
1658,2498
1658,2593
1658,8162
1658,3009
1658,725
1658,853
1658,6443
1658,4327
1658,10250
1658,7429
1658,6153
1658,372
1658,6786
1658,8108
1658,7056
1658,10260
1658,3710
1658,8381
1658,2692
1658,4293
1658,4424
1658,2688
1658,6128
1658,2841
1658,2350
1658,2901
1658,6361
1658,9965
1658,10038
1658,6120
1658,6520
1658,3028
1658,10463
1658,4583
1658,6257
1658,9674
1658,3298
1658,6315
1658,2986
1658,6497
1658,6223
1658,784
1658,6758
1658,2436
1658,6444
1658,4440
1658,10473
1658,6595
1658,2243
1658,8397
1658,5685
1658,6367
1659,3682
1660,13882
1661,8410
1661,2581
1661,8323
1661,7348
1661,7969
1661,7840
1661,978
1661,7567
1661,2635
1661,4344
1662,9665
1662,9589
1663,10509
1663,9937
1664,5628
1664,6972
1664,11713
1664,7130
1664,11326
1665,10749
1665,9664
1666,13927
1667,3720
1668,142
1669,10413
1669,11498
1669,11147
1670,11509
1671,9843
1671,13341
1672,13952
1672,1903
1673,1153
1674,10432
1675,4201
1676,9794
1677,10391
1677,10413
1677,10419
1677,10432
1678,6437
1678,13230
1678,3518
1678,8095
1678,7799
1678,12933
1678,12936
1678,8740
1678,7083
1678,11065
1678,10442
1678,9175
1678,8094
1678,11068
1678,870
1678,11141
1678,10904
1678,13213
1678,672
1678,13218
1678,63
1678,845
1678,2773
1678,3060
1678,785
1678,6397
1678,6878
1678,7788
1678,3531
1678,1990
1678,3564
1678,12194
1678,1541
1678,3307
1678,3472
1678,4709
1678,8921
1678,1632
1678,7007
1678,8391
1678,12991
1678,11513
1678,12922
1678,5217
1678,13372
1679,14038
1680,3207
1680,7398
1680,7315
1680,11972
1680,4421
1680,11596
1680,11217
1680,4425
1681,5771
1682,10274
1683,9077
1683,2131
1683,2554
1684,67
1685,13818
1685,1991
1685,5447
1685,5429
1685,1478
1686,3790
1687,584
1688,4093
1688,4014
1688,3903
1688,4092
1688,3929
1688,4171
1688,4013
1689,10339
1690,9602
1691,14086
1692,8852
1693,3405
1693,1942
1693,9635
1693,11012
1693,1851
1694,10786
1695,4059
1696,1073
1696,1063
1697,4519
1697,14011
1698,1814
1699,12030
1699,11288
1699,11297
1699,12335
1699,10280
1699,12332
1699,12042
1699,10379
1699,6056
1699,673
1699,12299
1700,1440
1700,8878
1700,1805
1700,13309
1700,9400
1700,3208
1701,4140
1702,9222
1703,5604
1703,10743
1704,5690
1704,10305
1704,9574
1704,5657
1704,3532
1704,3640
1704,5558
1704,1992
1704,9911
1704,9906
1704,13919
1705,11140
1706,3146
1706,11786
1706,7240
1706,11782
1706,1029
1706,11783
1706,11051
1706,11939
1706,11771
1706,13216
1706,6879
1706,2235
1706,11941
1706,11932
1706,12573
1706,12089
1706,11778
1706,12582
1706,11930
1707,13757
1708,11193
1709,9637
1710,12709
1710,11826
1710,11333
1710,621
1710,12129
1711,14265
1711,10098
1711,7703
1711,477
1711,9750
1711,9078
1711,10068
1711,6601
1711,2132
1711,6599
1711,3751
1711,1838
1711,808
1712,580
1713,3705
1713,4107
1713,3989
1713,4017
1713,4061
1713,4206
1713,6371
1713,4036
1713,3673
1713,11696
1713,6931
1714,19
1715,9584
1715,9079
1715,190
1715,1992
1716,4391
1716,7404
1717,10590
1718,9187
1718,8181
1718,1849
1718,4097
1718,8835
1718,6391
1718,8528
1718,320
1718,8722
1718,9587
1718,188
1719,1542
1719,1794
1719,1707
1719,1784
1720,1672
1721,4892
1721,4956
1721,8895
1721,3458
1721,9545
1721,4849
1722,11426
1723,3993
1724,12703
1724,6039
1724,11716
1724,3702
1724,14113
1725,8496
1725,8685
1725,13029
1726,6880
1726,7309
1726,10781
1727,108
1728,11311
1729,14320
1729,14326
1729,14321
1729,14285
1730,5018
1730,12213
1730,11960
1730,11232
1730,12188
1730,11032
1731,10770
1732,1360
1732,3389
1732,1448
1733,4820
1734,1937
1735,13954
1736,1730
1737,3666
1738,10578
1738,9389
1738,9336
1738,8229
1738,9408
1738,9375
1738,9359
1738,9395
1738,13709
1738,9358
1738,9349
1738,9493
1739,9722
1740,11166
1740,11742
1740,12260
1741,10631
1742,6455
1742,9220
1742,4988
1743,3447
1744,3099
1745,9018
1745,2076
1745,5771
1745,604
1746,6322
1747,14061
1747,1745
1747,2054
1747,1896
1747,1543
1748,2625
1748,7991
1748,11633
1749,5583
1750,9560
1750,13136
1750,9526
1751,2513
1751,786
1751,10182
1751,6446
1751,3764
1752,1549
1753,3646
1753,3639
1754,10994
1755,10249
1755,392
1755,10294
1755,9878
1755,11033
1755,9704
1756,3618
1757,11223
1757,4467
1757,5279
1757,12473
1757,11034
1758,13360
1758,12800
1758,5119
1758,13623
1758,3164
1758,8098
1758,12611
1758,7217
1758,12219
1758,5914
1758,4619
1758,12942
1758,13353
1758,12601
1759,6731
1759,13379
1759,11107
1759,10523
1759,5715
1759,11804
1760,5286
1760,10600
1761,3681
1762,8615
1763,13946
1763,120
1764,14001
1765,12251
1765,12759
1765,13126
1765,1824
1765,1879
1765,1544
1765,3604
1765,13012
1765,3575
1766,6398
1766,6843
1766,12398
1767,5727
1767,11303
1767,10754
1767,5691
1768,1183
1769,3180
1770,3455
1770,1441
1771,1055
1771,11528
1771,3337
1771,6399
1771,5498
1771,13066
1771,12351
1771,12017
1771,9814
1771,13397
1771,7257
1771,13232
1771,14035
1771,13310
1772,14031
1773,6967
1773,11777
1773,11201
1773,10917
1774,13744
1775,170
1775,10155
1776,9323
1777,1750
1778,6922
1779,6576
1779,13469
1779,13517
1779,8251
1779,2415
1779,12127
1779,8252
1780,5112
1780,3642
1780,5170
1781,10577
1782,11135
1783,68
1784,7015
1785,3931
1785,120
1785,3932
1786,9388
1786,2610
1786,9406
1786,11490
1786,9331
1786,10390
1787,3462
1788,4742
1789,5272
1789,7104
1790,14256
1790,1443
1790,3449
1790,1772
1790,5274
1790,3492
1790,4848
1791,10668
1791,10676
1791,11361
1792,9974
1793,514
1793,10448
1793,13755
1793,973
1793,8743
1793,6586
1793,4579
1793,5815
1793,1586
1793,7974
1794,3167
1795,12722
1795,7465
1795,11013
1795,6058
1796,8610
1796,8652
1796,4202
1796,4129
1797,6881
1797,231
1798,10272
1799,220
1800,1811
1801,149
1802,9745
1802,10885
1802,6949
1802,6096
1802,6992
1802,6033
1802,6915
1802,544
1802,4692
1802,4639
1802,13262
1802,5743
1802,8171
1802,6882
1802,5754
1802,10896
1802,452
1802,12325
1802,4575
1802,10847
1802,11694
1802,6359
1802,731
1802,5581
1802,6141
1802,2492
1802,6481
1802,3022
1802,7697
1802,7845
1802,7696
1802,2534
1802,2536
1802,11092
1802,6130
1802,10181
1802,7140
1802,6451
1802,12202
1802,2450
1802,7591
1802,540
1802,4665
1802,8003
1802,6686
1802,11370
1802,7132
1802,8888
1802,2920
1802,4543
1802,5670
1802,2924
1802,7359
1802,7877
1802,4965
1802,10717
1802,6221
1802,4717
1802,815
1803,11564
1803,11663
1803,12923
1804,4181
1805,12282
1805,11255
1805,12027
1805,7593
1805,5934
1805,3364
1806,3909
1806,4058
1806,3898
1806,3956
1806,4146
1806,4068
1806,4110
1806,4224
1806,4004
1806,3910
1806,4220
1806,4081
1807,1940
1807,13829
1807,286
1807,4927
1808,13849
1809,3413
1810,5688
1810,13043
1810,5778
1811,3488
1811,1545
1812,9337
1813,74
1814,13449
1814,6308
1814,12401
1814,12386
1814,13191
1814,9499
1814,13437
1814,10477
1814,11432
1814,12646
1814,13024
1814,11727
1814,9489
1814,11314
1814,12002
1814,13198
1815,4603
1815,9859
1815,10293
1815,6661
1815,522
1815,454
1815,13448
1815,9840
1815,6400
1815,11021
1816,9837
1817,10568
1818,3416
1818,1587
1819,11365
1820,1626
1820,1758
1821,5235
1821,12742
1821,1054
1821,613
1821,11202
1822,13422
1822,13663
1822,13618
1822,13417
1822,1009
1823,5387
1823,5372
1823,13793
1824,10807
1824,10646
1824,6829
1824,11191
1825,14086
1826,10430
1826,13652
1826,674
1826,11590
1826,6678
1826,11589
1826,2420
1826,2248
1826,11973
1826,9274
1826,11167
1826,3155
1826,4637
1826,8032
1826,12506
1826,11188
1827,8619
1828,1442
1829,1092
1830,1716
1830,1868
1831,10234
1831,3085
1831,11343
1831,3533
1831,499
1832,3960
1832,10157
1832,10669
1832,11106
1832,2745
1832,3843
1832,3789
1832,3942
1832,4066
1832,3188
1832,11751
1832,7747
1832,7232
1832,2384
1832,3853
1832,3916
1832,3850
1832,7025
1832,5631
1832,3957
1832,4188
1832,4020
1832,4098
1832,3821
1832,3905
1833,5540
1833,2911
1833,2874
1833,4564
1833,13390
1833,9861
1833,14176
1833,6647
1834,4213
1835,6883
1836,13890
1837,11218
1837,10873
1837,6782
1837,10871
1837,11086
1838,13333
1838,5159
1838,4637
1838,3170
1838,2248
1838,3252
1838,13390
1838,5752
1838,11590
1838,674
1838,6794
1838,11188
1838,12164
1838,10430
1838,5326
1838,2911
1838,6678
1838,6782
1838,2874
1838,10735
1838,10787
1838,10820
1838,3697
1839,515
1840,8370
1840,2725
1840,2237
1840,7790
1840,2728
1840,7888
1840,6293
1840,8080
1841,5366
1841,5408
1841,5357
1841,5342
1841,14095
1841,5391
1841,5376
1842,1131
1843,11210
1844,1281
1845,6926
1846,10498
1847,8916
1848,3534
1849,10593
1850,13931
1851,3960
1851,4188
1851,4020
1852,8754
1852,9918
1853,3831
1853,3900
1853,4166
1854,3742
1855,11485
1856,11203
1856,11531
1856,5198
1857,357
1858,11289
1859,11289
1860,141
1860,11223
1860,11034
1860,8597
1860,363
1860,8783
1860,8757
1860,4895
1860,4467
1860,6965
1860,3512
1860,3955
1861,1546
1861,1658
1861,1337
1862,11445
1863,6918
1864,13389
1864,13434
1864,13130
1864,10352
1864,245
1864,9011
1864,69
1864,12770
1864,9937
1864,13386
1864,741
1864,2069
1864,7722
1864,9466
1864,12207
1864,12324
1864,8208
1864,13087
1865,1444
1866,1388
1866,187
1866,1519
1866,1610
1867,5391
1867,5376
1868,1736
1869,9227
1870,12329
1870,12206
1870,13501
1870,3209
1870,7679
1870,6293
1870,5295
1870,7183
1870,6997
1870,12321
1870,13339
1870,12472
1870,9380
1870,8426
1870,9245
1870,7155
1870,12037
1870,13086
1870,2938
1870,7248
1870,13461
1870,7723
1870,2477
1870,8182
1870,4700
1870,7972
1870,3016
1870,8377
1870,7185
1870,8435
1870,8021
1870,5146
1870,13389
1870,8180
1870,6031
1870,4718
1870,6808
1871,8927
1871,13823
1872,3711
1872,6638
1873,9515
1874,8703
1875,5340
1875,5355
1876,11272
1876,6028
1876,9902
1876,14069
1876,10775
1876,10774
1876,4527
1877,4121
